principal component 1,principal component 2,target
-7.51648802072137,5.758560089358769,yellow
3.8445260729160844,12.309772501029814,yellow
-7.486289449390854,6.306337855669417,yellow
3.567977893020837,12.985826581772383,yellow
2.8423380423283424,11.696701390640268,yellow
-7.316509241230173,6.039817522766323,yellow
3.83196944959905,12.826948079695814,yellow
-7.277417798801593,6.824337281279031,yellow
-7.356445932177724,6.974377577342179,yellow
2.8479587928813515,11.073769836235465,yellow
-6.928968536277778,6.815034793516498,yellow
3.1905492904891366,11.634970008141952,yellow
2.4768352639415934,11.299595268221717,yellow
-7.020671471826301,7.18855905778728,yellow
2.9031439991504095,11.18879635709277,yellow
-6.965645813274142,6.28855440921548,yellow
-7.502775939198734,5.804538854287377,yellow
3.5457729821755457,11.68259188614949,yellow
-7.612385326366288,5.813296083820781,yellow
2.8636551589396158,9.49610875672441,yellow
3.3679429316231944,11.048155022075568,yellow
-7.456499533937709,5.9891982263962324,yellow
2.7340839959641636,10.061741204687127,yellow
-7.315156125058295,6.316128464818478,yellow
-7.482777170965806,6.9011463928859715,yellow
4.1235114770601005,12.248659784075253,yellow
-7.276046934965598,6.750529604423534,yellow
4.383678664340101,12.478399526052767,yellow
3.2659416136520667,11.446551043295791,yellow
-7.357765310431763,6.801833668035357,yellow
2.915149784616511,11.329422631356831,yellow
-7.251626837822462,6.624878204015169,yellow
-7.482861593120981,6.104677321400939,yellow
2.762658722329493,11.011948802853533,yellow
-7.7010473643993596,6.101270266013611,yellow
3.152218001355398,11.323462886696705,yellow
3.139849514278117,11.536697237362862,yellow
-7.239887330534117,6.409363422151621,yellow
3.8138120549408594,12.610238783760817,yellow
-7.24076393451493,6.328427120231959,yellow
-7.289567219097442,6.061909019277495,yellow
2.8429956568963655,11.149295519279361,yellow
-7.079814597974941,6.137565922876033,yellow
3.166965690515757,11.466935624957213,yellow
3.2439343396387588,12.182707670524358,yellow
-7.573359464134144,6.203728979040116,yellow
3.2889335968800966,12.28776321445429,yellow
-7.2407208786595065,6.330991896553894,yellow
-7.35945629359704,5.7260404360502015,yellow
2.7425878055061745,11.800772688891524,yellow
-7.605036642476551,5.963723679670218,yellow
2.9746247596115345,11.993302229966591,yellow
3.0700265300056997,11.09213455228786,yellow
-7.362659136630443,6.201077712809138,yellow
2.5756347716341423,9.35165611900924,yellow
-7.347563275243705,6.030062438909592,yellow
-7.155757002700851,6.853183749728714,yellow
2.6220258146434627,11.395919286282767,yellow
-7.292453282503185,6.6013332319834035,yellow
2.2744343280167927,10.90596357146646,yellow
2.257119074183483,10.534725292086772,yellow
-7.091042770758259,6.3194680454055066,yellow
3.2764750942117367,11.146397928448977,yellow
-7.166035023880086,6.427361582905195,yellow
-7.252477539158497,6.8497013860256235,yellow
2.7145471867202198,11.156639517643296,yellow
-7.035735225334522,5.861754311168121,yellow
3.2216265788369896,11.470782446647588,yellow
2.355907230813431,11.633754469854313,yellow
-7.139737918712154,6.55397899620242,yellow
2.523419680715292,12.50657647598037,yellow
-7.166519577346271,7.015937957291853,yellow
-7.454078401295702,6.23341779480039,yellow
3.367052691349514,12.993608443383952,yellow
-7.269357283706244,5.844394936980586,yellow
2.879963008176967,11.532948413404629,yellow
2.852143416056416,11.72407005378276,yellow
-7.312980940105487,6.15683334342961,yellow
3.1151504849066085,11.828311014982589,yellow
-7.558189067313306,5.7769668942273515,yellow
-7.558685340360319,5.298562071852125,yellow
1.6635700402416684,10.470015668042455,yellow
-7.3338976616129825,6.6269481838373,yellow
2.7860457711401505,11.988441614807986,yellow
3.697320537359108,12.85065770358071,yellow
-7.195465637780341,6.298608610853916,yellow
4.312714541052028,13.15801518241554,yellow
-7.3002405753187265,6.123008406900811,yellow
-7.3353962952351015,6.210835352423578,yellow
3.2442604753071933,12.267300302134284,yellow
-7.297834172497696,5.648563357141885,yellow
3.4271109632759664,12.176703644939725,yellow
3.408933323913328,11.68561164359,yellow
-7.23227432082507,6.733397381092451,yellow
2.989579290181157,10.79694495968086,yellow
-7.237572233472447,6.093016015972412,yellow
-7.125644553582866,5.960966911091647,yellow
3.4526619845949793,11.73863125101354,yellow
-7.187058060461446,6.473948996727821,yellow
2.8018544276893453,11.166145569182648,yellow
2.694850317462875,11.656587901913127,yellow
-7.50949053244317,5.853367608822547,yellow
3.838421690066032,12.048624246116038,yellow
-7.3246933692726754,6.208225108468326,yellow
-7.09976846952954,7.038037571106663,yellow
2.849391015878801,10.81791461892552,yellow
-6.843089090780575,6.780884685234589,yellow
3.938665204443284,12.898719750886361,yellow
3.984950933574135,12.310871693935821,yellow
-7.420015306148359,6.602434931103875,yellow
3.511018164359532,11.64218099332452,yellow
-7.058248596540436,6.3372607169251935,yellow
-7.640554413648949,6.755960498987889,yellow
3.9082427436809017,12.343430938819775,yellow
-7.390606206422946,6.480349932272141,yellow
3.2654500541415707,11.463140096757638,yellow
2.3629304222462757,10.685528656411508,yellow
-7.560024463736125,6.255372735979121,yellow
2.4093635169903678,10.569385680036769,yellow
-7.650074718233809,6.196096092531498,yellow
-7.705371675024097,6.194466733668799,yellow
4.473132760448624,13.729204919646964,yellow
-7.215957481315344,5.891145427120531,yellow
3.5621245576704466,12.361587509691184,yellow
3.2677722067324506,12.467443684274288,yellow
-7.055003196768,6.06953790899672,yellow
3.28903411920121,12.076873893192948,yellow
-7.07332896330703,6.304256506776746,yellow
-7.1683543189934715,6.33352239418812,yellow
2.496948303923757,11.538155711297602,yellow
-7.350485218076248,6.170596915232901,yellow
2.3045743683641753,10.741756413024206,yellow
2.0395393364340126,10.241599292727074,yellow
-7.5362358175720185,5.9282074737501915,yellow
2.3385762592772856,10.313921807866254,yellow
-7.480964479386932,5.8600903922170575,yellow
-7.302853449643019,6.40978755491468,yellow
3.3835036559733673,12.80395094154613,yellow
-7.450127259551572,5.719446993784345,yellow
2.7145315710101072,10.616454032814044,yellow
2.8655115113080347,11.535179661906636,yellow
-7.132217581763076,5.919364405244323,yellow
3.2097776591083607,11.649662147121509,yellow
-6.800978486330034,5.911218631990769,yellow
-7.067158880731705,5.995019321677809,yellow
2.7458770360003233,12.003096422495561,yellow
-6.988935250086083,5.819478798716714,yellow
2.9860886799404955,11.808270003714014,yellow
3.1561704394847876,11.347412939587628,yellow
-7.049465211296979,6.203611467044502,yellow
3.1961054731296703,10.40280072734154,yellow
-7.120917944050463,5.77140159637076,yellow
-6.928303790751102,6.728452466252093,yellow
3.176742575203704,12.407922313628603,yellow
-7.4191457346600345,6.55715128502946,yellow
2.9787155515095742,12.18257873449421,yellow
3.5154754294817363,12.301257494806206,yellow
-7.436564802519731,6.29660766993812,yellow
1.8922152855434833,10.543610945805671,yellow
-8.038790435826211,5.4110471872645975,yellow
-7.708392150112771,5.93581305444593,yellow
3.5013704234264904,12.149750132217706,yellow
-7.445040287962834,6.526331718323208,yellow
4.463920698196807,12.407854485061941,yellow
4.342752116907626,13.470153810612386,yellow
-7.210837785409505,5.592192799404892,yellow
3.9635612731898684,12.428448933892081,yellow
-7.139721820194824,5.684363497179724,yellow
-7.351404221632374,6.28017029405275,yellow
2.397431823183138,9.61275454032527,yellow
-7.589804358555243,5.03524506548721,yellow
2.2608443713734676,9.636492608062058,yellow
2.849849600565298,10.480551707237602,yellow
-8.131454392205827,6.670754774001971,yellow
2.771316319150325,10.757074359623445,yellow
-8.069064961890968,6.447918750062473,yellow
-7.792254320241045,6.532359581399166,yellow
2.7090680217956598,11.057023773673134,yellow
-7.5618203067164895,7.139538961886666,yellow
3.5890492624680848,11.552445211258,yellow
3.7739879916751864,12.340776069440997,yellow
-7.564719198871899,6.15295327945351,yellow
3.6894413656979834,12.435111383282816,yellow
-7.283053686672911,6.449503444809001,yellow
-7.077231595750858,6.866557012627128,yellow
2.7902728917961355,10.675307777117139,yellow
-7.221711404354707,6.341445064158077,yellow
3.0711901699852984,10.615751297468925,yellow
2.54324790944869,10.523376695188709,yellow
-7.324248846359356,5.792606411043434,yellow
2.9776174185282405,11.55155785440731,yellow
-7.597307199214242,5.5283176236158,yellow
-7.661602925329667,6.238473251671384,yellow
2.4480891237148095,11.634253263822787,yellow
-7.396194505953167,6.525240550321252,yellow
3.259755243709041,13.29617450621179,yellow
2.9536032624181034,11.772741207479754,yellow
-7.333201385865108,6.036161305740964,yellow
3.161456251259504,13.548241787255128,yellow
-7.7130311939776774,6.261951779337312,yellow
-21.18490737427691,-3.315040058027234,orange
-20.918823196180192,-7.050126301953209,orange
-21.247111612200108,-3.945414837776434,orange
-20.776244161063836,-7.19072459979617,orange
-20.51966794120269,-6.2405140533526495,orange
-21.167220425571784,-4.278112799326507,orange
-20.405189822094286,-6.452168233479279,orange
-20.857354356032147,-3.494063794762001,orange
-21.07306988417983,-3.5327812197093786,orange
-20.369824494456594,-6.737098289902638,orange
-20.948289791151012,-3.728395043750337,orange
-20.593676538431694,-6.65838745596397,orange
-20.560067696318328,-6.318401542861089,orange
-20.86238658523951,-3.0643016300157884,orange
-20.444897616132273,-6.676302330367504,orange
-21.041042315461546,-2.8779100145669076,orange
-20.93100991382706,-3.4738270374623434,orange
-20.391981549799162,-6.500726298905019,orange
-20.82321104360622,-3.4676133168490133,orange
-20.62240721013609,-6.7705695648065465,orange
-20.37251490249194,-6.196630394773675,orange
-20.90212197545882,-3.4748992617852306,orange
-20.6987885288333,-6.523329191229099,orange
-20.84025647088799,-3.501900894939042,orange
-20.945743663324365,-3.404705534701922,orange
-20.71766990919307,-6.0926109318968935,orange
-20.957720068371984,-3.3826230926928273,orange
-20.540821588070187,-6.483743439423268,orange
-21.20997062998397,-6.541744006937456,orange
-20.71388824297376,-3.051381405964454,orange
-20.380798894145222,-7.225128390996501,orange
-20.81020421792944,-2.6433409662433682,orange
-20.991151245927874,-2.912586151025961,orange
-20.56063083105083,-6.429668892528376,orange
-20.962541998880262,-2.8866122086159955,orange
-20.102310729619248,-6.636917619098118,orange
-20.218897880551634,-6.337237590465657,orange
-20.97300519452827,-2.8191024969132936,orange
-20.163670765765833,-6.547845770290164,orange
-20.95246964317728,-3.1304831583830097,orange
-21.167831730691365,-2.7884980083394586,orange
-20.17932054470034,-6.201045853779504,orange
-21.048764156381928,-3.4190773631801306,orange
-20.325723955765227,-6.360451934357688,orange
-20.282882695816483,-6.21153167202214,orange
-20.72617858466999,-3.2119599087184305,orange
-20.42068831384639,-6.816200295786754,orange
-21.147969617744764,-2.9841412931660156,orange
-20.78328456694353,-3.1717666203548283,orange
-20.545373478879952,-6.623744089910518,orange
-20.820124549902452,-3.23372947901467,orange
-20.23152148526466,-6.538965613379282,orange
-20.514467978307092,-6.67159779868664,orange
-20.926246856089325,-3.5845205619821803,orange
-20.552881516700353,-6.730523076821052,orange
-20.903851795875532,-3.543283495839411,orange
-20.689752353633104,-3.012356915237716,orange
-20.88471456920482,-6.611707689226815,orange
-20.618458016411317,-3.516424705112575,orange
-20.92730884710607,-6.823548201105222,orange
-20.695816527674587,-6.765477622811431,orange
-20.982476425919394,-3.5871321646733807,orange
-20.481735771262585,-7.159616689033325,orange
-20.968340737593515,-3.583465373242179,orange
-20.957636001672427,-3.62821971193264,orange
-20.544901162865177,-6.653607583379935,orange
-20.668714426077646,-3.5818991685114687,orange
-21.010021576675747,-6.415715484972068,orange
-20.67533782059734,-6.560060965892146,orange
-20.69286884384406,-3.4614037621741853,orange
-20.909831150965772,-7.464252672259313,orange
-20.797137499117703,-3.451497881292375,orange
-20.89494216759191,-3.4611392169313002,orange
-20.297645466245196,-6.2851077251256,orange
-20.901818567402774,-3.5090984762731185,orange
-20.471670701241724,-6.343803041790496,orange
-20.75585510023511,-6.351037113623267,orange
-20.80120360839645,-3.116914921990535,orange
-20.833138162727572,-6.790355002382853,orange
-21.058266859547004,-2.942450594363995,orange
-21.211198500610237,-3.1809774749602564,orange
-20.92311783429364,-6.196403266980463,orange
-21.03595199725305,-3.258885759653975,orange
-21.03930404059988,-6.571200452765787,orange
-20.867086344658063,-6.61617800349269,orange
-20.866531420626526,-3.4321444662271023,orange
-20.678806149104908,-5.9085524977899295,orange
-21.097438165098428,-3.0384299907722614,orange
-20.86084762583671,-3.543637714063565,orange
-20.462852690285317,-5.670411382580875,orange
-20.865543582436455,-3.1999290416758788,orange
-20.30138099293384,-5.504402526526008,orange
-20.582091879510358,-6.555493027447598,orange
-20.784771974507596,-3.1166778356671045,orange
-20.702698602723018,-6.632477948398039,orange
-20.851364736447245,-3.2340037079433825,orange
-20.70852722256255,-3.6626016354398256,orange
-20.510183142940484,-6.604834429553819,orange
-21.045007835972775,-3.570290705350567,orange
-20.890374847570733,-6.617365111558818,orange
-20.593108011692877,-6.560676399669553,orange
-21.155121264564062,-3.292223836311352,orange
-20.695403351367855,-6.451389155792709,orange
-21.120830503662805,-2.891007120401646,orange
-20.83445961673896,-3.021741862261058,orange
-20.6707997913443,-6.658258449445088,orange
-20.825847753334607,-3.1820293378988045,orange
-20.273691244928706,-6.5646812100942125,orange
-20.588659009855633,-6.287255189905766,orange
-21.017419145371775,-3.0300968336149494,orange
-20.520553043872134,-6.720605848238657,orange
-21.08257848086148,-3.168662573538718,orange
-20.968443925815322,-3.2162368345273205,orange
-20.92396344275392,-6.314643378802046,orange
-21.23777134707191,-3.4825845102962267,orange
-20.55953893772204,-6.641300147468657,orange
-20.598167519183047,-6.393911447761209,orange
-20.736946709020472,-3.5512980717620266,orange
-19.967128938889353,-6.13211314173758,orange
-20.928534836344653,-3.701791307820548,orange
-20.556108937120943,-3.436744233267912,orange
-20.717301853285107,-6.513001631357163,orange
-20.687039451681265,-3.5068610518221472,orange
-20.31042314398362,-6.6124357070224455,orange
-20.24767773227853,-6.997482331027733,orange
-21.011711473030235,-3.2361742118419707,orange
-20.495661326571334,-6.6901293179267585,orange
-20.94273654110253,-3.3807113395689568,orange
-21.170836393875945,-3.9647599576505597,orange
-20.806742601519097,-6.813428124759289,orange
-20.96432069638295,-3.3297860506513457,orange
-20.54840451591659,-6.086588885794915,orange
-20.466395789172697,-6.189445697380732,orange
-21.185123096117433,-3.4163200141414176,orange
-20.309331553174164,-6.599835503394934,orange
-20.9532047005304,-3.415828457735807,orange
-20.89043893060046,-3.1750005605728884,orange
-20.449845658761554,-6.725248674351806,orange
-20.881280299182304,-3.323155497771981,orange
-20.53493640229368,-6.113191823370816,orange
-20.504649492517217,-6.671715259351105,orange
-20.79082250892467,-3.409960589872384,orange
-20.751658363753734,-6.2134331220538375,orange
-20.907898324695893,-2.9782809227046467,orange
-21.20664156670339,-4.026202636428601,orange
-20.554445786294558,-6.844864639366765,orange
-21.1155480788994,-3.9840441765617984,orange
-19.908642212648832,-5.975479238577206,orange
-20.354243980670162,-6.232564097060397,orange
-20.842184714857297,-3.617718500968343,orange
-19.905967255037027,-6.4098961951322195,orange
-20.960979835017795,-3.9945110709374383,orange
-21.04151936632657,-3.612535555141989,orange
-20.298090248587314,-6.006048469929656,orange
-20.985251633498585,-3.3607740469817555,orange
-20.354329399038974,-6.205680157018461,orange
-20.287496591905224,-6.162151845032893,orange
-20.937360705740712,-3.175082764547644,orange
-20.526843585534813,-6.378061764272836,orange
-20.876462252074553,-3.2725791495646464,orange
-21.286507738866234,-3.7594540345458043,orange
-20.488931117588997,-6.880253670268132,orange
-21.568680933276674,-3.39641999930952,orange
-21.17978207418547,-6.99752460280003,orange
-20.537793745762134,-6.743703713945795,orange
-21.33634033580536,-3.9974965531051927,orange
-20.50561521226093,-6.299844947038966,orange
-21.17565776791501,-3.7286145781609297,orange
-21.30480157477992,-3.6543352801156876,orange
-20.563416096246264,-6.603917668482818,orange
-21.02377803593387,-3.3996783277041107,orange
-20.80864645400662,-6.720572888105329,orange
-20.751570855905392,-6.917071536707426,orange
-21.292116956766094,-3.8465282028545373,orange
-20.8015228197877,-7.163499896118282,orange
-21.4429286209168,-3.4260560734052143,orange
-21.636245287663673,-3.530924427284304,orange
-20.96204530477253,-6.783695817179261,orange
-21.49959014720598,-3.4129424028634707,orange
-20.62719644953524,-6.300338550163116,orange
-20.274207986867005,-6.507624872141329,orange
-20.94979372569212,-3.372333181837673,orange
-20.50356589379097,-6.845409683086717,orange
-21.112640794171988,-3.3341628993668206,orange
-22.33596492678056,-8.920317820805035,orange
-23.79937171665708,-6.523697855952458,orange
-22.188159566630976,-8.866210860197793,orange
-23.083353398753992,-5.805657974860855,orange
-23.146682963021796,-6.140386139370455,orange
-22.569762009627222,-8.832243641984114,orange
-22.90959048691913,-6.245485209542091,orange
-22.44516025508961,-8.898570921346076,orange
-22.38536999724483,-8.482298717232274,orange
-23.100119867142542,-6.137033712468967,orange
-21.94324748246766,-8.304316425151484,orange
-22.973532648932192,-6.099264104634914,orange
-23.07362373536473,-5.760515421215197,orange
-22.47007721515158,-9.23971637523696,orange
-23.235076185015338,-5.880396276187236,orange
-22.68474192363756,-8.947523905036311,orange
-22.665531461028127,-9.262303717407454,orange
-23.09412501983253,-5.900288842657833,orange
-22.587829742761933,-9.374601529722048,orange
-22.969582492131494,-5.442617405682258,orange
-22.955149324012332,-5.498368279014389,orange
-22.63244961134084,-9.578120972212963,orange
-23.352032395897947,-6.3157894553344525,orange
-22.494289829799243,-8.992399390926417,orange
-22.60204602675654,-9.244037475086618,orange
-23.180313161188195,-5.849332682715772,orange
-22.49790214731981,-9.537079818977098,orange
-23.33312992749957,-5.700643219341067,orange
-23.219403451564194,-5.793992697411961,orange
-22.2924687335236,-9.42956742586503,orange
-23.17254589652795,-5.8567253833474116,orange
-22.37793830269235,-8.800325991300035,orange
-22.29892157441037,-8.273018860722065,orange
-23.145055491865747,-6.0529449281791745,orange
-22.440228858468963,-9.54830085156544,orange
-23.422227001993203,-6.474312998140192,orange
-22.99813669784329,-5.985175037558864,orange
-21.951125343289597,-8.874110788248347,orange
-23.067008320451745,-5.7926998257941476,orange
-22.375662745028364,-9.413499833859577,orange
-22.275289497794105,-9.491327835527256,orange
-23.438558305929373,-6.255409498824917,orange
-22.389051128943166,-9.291841335242497,orange
-23.272830465475813,-6.337465519521874,orange
-23.15542920860853,-6.443219300794859,orange
-22.270379804270814,-8.840408871095708,orange
-22.867284295518782,-5.964655049066119,orange
-22.423125592224665,-9.218881999199391,orange
-22.104752148996443,-8.833012265317072,orange
-22.92610014192357,-6.666187060097266,orange
-22.09438843060904,-8.61982089308301,orange
-23.306004433938355,-6.778206539658346,orange
-23.275858201716808,-6.592872781563019,orange
-22.528117396799267,-8.680060036722484,orange
-23.368031246970503,-6.090992545194897,orange
-22.151775648717326,-9.31767878297488,orange
-22.00726926227342,-9.23183236140797,orange
-22.801550287410098,-5.915082672708968,orange
-22.166694768439164,-9.597904063281746,orange
-23.002293549782685,-6.018224635819715,orange
-23.05766094534755,-6.176878229756364,orange
-22.236612625060786,-9.498431601758202,orange
-22.861219511003654,-5.704375828034462,orange
-21.97822155885447,-8.808062082758642,orange
-22.243777392458895,-8.786307615730372,orange
-22.99964336515913,-5.828014548436333,orange
-22.349817213957586,-9.134720802155304,orange
-22.807349959067523,-5.600752107486324,orange
-22.813971740348663,-6.224986552656349,orange
-21.83224613958599,-8.845721054698368,orange
-23.0314553794545,-6.006073111696415,orange
-22.00599258115283,-8.928193670781498,orange
-21.98653072961233,-9.169649670028214,orange
-23.058389788789647,-6.232099115053174,orange
-22.192495296429364,-8.94619136938229,orange
-23.189602832532415,-5.746695798903145,orange
-23.3410116835925,-5.6554410545881755,orange
-22.40492069646458,-9.640192947585762,orange
-23.283039797462216,-5.785093009093001,orange
-22.30002001889218,-9.145531523490476,orange
-22.25547673927105,-9.055804240467065,orange
-23.252806295927073,-6.090731557549966,orange
-21.878570544470485,-8.944724144469834,orange
-23.344596232213227,-6.584933309466053,orange
-23.43195695424308,-6.1592295615048895,orange
-22.306534340025177,-9.208039542630866,orange
-23.165556835437403,-6.369080618267381,orange
-22.274855174283424,-9.214895201624744,orange
-22.37290340385557,-9.44934224465663,orange
-22.813386774446986,-5.507851818018647,orange
-22.127567835003866,-9.363687074144053,orange
-23.135042946000056,-6.16769826838123,orange
-23.244860903676646,-5.834173005934994,orange
-22.369558639796388,-8.797146369141064,orange
-23.092497443502314,-5.434228953189368,orange
-22.624911059985614,-8.980315991883511,orange
-22.537770524811407,-8.865456011867785,orange
-22.971542562586727,-5.705849617313011,orange
-22.29312861767167,-8.841189370118649,orange
-23.21553089278349,-5.820082364678868,orange
-22.958504594072004,-5.418819636537176,orange
-22.261035711415573,-9.068955071853932,orange
-23.352067967823338,-5.425921463145207,orange
-22.559679480032226,-8.846752477919823,orange
-22.325078606381076,-9.192436516558926,orange
-22.914413775709985,-5.581238301630057,orange
-22.354256334551092,-9.549357444816334,orange
-23.503336322989597,-6.266828081910595,orange
-23.455803477495135,-6.401203133034047,orange
-22.090349868516455,-8.671664214033264,orange
-23.319723418439406,-5.832541482824353,orange
-21.959634596446953,-8.906961089471775,orange
-21.991389609599103,-8.952563824626953,orange
-23.58646720057729,-6.4701391384727955,orange
-22.614729172908742,-9.313419731959304,orange
-23.569970763178652,-6.6541963636477925,orange
-23.27866649778232,-6.523522132969626,orange
-22.438776106274766,-9.261182363216294,orange
-23.040942013471135,-6.172754841614227,orange
-22.11884156858073,-8.938096189926199,orange
-22.333807790019577,-9.105097978299096,orange
-23.135754828967936,-6.446247480666599,orange
-22.376002968172617,-8.693695397640123,orange
-23.37271412314564,-6.380762966789652,orange
-23.44706859338507,-6.089520796013233,orange
-22.32123902733771,-9.173186693370507,orange
-23.14745841134501,-6.177669493314544,orange
-22.064204963641462,-9.356355196371752,orange
-22.474954120829594,-9.544631152428654,orange
-23.4590863167937,-5.990193407722527,orange
-22.20003797021203,-8.526408532400493,orange
-23.314066337783444,-6.299927672090115,orange
-23.1927840846064,-6.398333191452653,orange
-21.891280148649514,-8.472640063009823,orange
-23.24557315797856,-6.60260842720944,orange
-21.754905841988894,-8.254238745769129,orange
-21.86270332360515,-8.631127030316268,orange
-23.41114860649784,-6.355374499249893,orange
-22.32239432306484,-8.492888275101926,orange
-23.40308987449422,-6.445993313725898,orange
-23.377937107821516,-6.413531675078033,orange
-22.501570499735585,-8.771457012352492,orange
-22.99145773647767,-5.973669759183749,orange
-22.384391308887963,-9.340331334205466,orange
-22.64744886881273,-9.290403544693746,orange
-23.29032609481652,-6.203264162528386,orange
-21.9932285304442,-8.387634875143098,orange
-23.088515070076614,-5.825391341430388,orange
-24.430181066816722,-7.6538180353698255,orange
-25.219857458911203,-10.852443525293179,orange
-24.58994024940045,-7.344674417767198,orange
-25.089568570549968,-11.144609343484674,orange
-25.320369475406366,-11.098130273790003,orange
-24.447946263120123,-7.474086775506492,orange
-25.001047659838154,-10.327304608499512,orange
-24.28222066496624,-7.687075530621484,orange
-24.58460671522233,-7.54203337065477,orange
-25.672971610577626,-10.942652210758263,orange
-24.4007518308318,-7.395396351778945,orange
-25.258867978507475,-10.777570020691174,orange
-25.062095105932563,-10.501148968740978,orange
-24.58597924393073,-7.467656302171899,orange
-25.203700578313878,-10.922031483990548,orange
-24.756234695302403,-7.578551903789908,orange
-24.295377930970666,-7.49036715779917,orange
-25.086956529025635,-10.968001302405925,orange
-24.44978390032589,-7.73681246607027,orange
-25.123340376146285,-10.750947002036446,orange
-25.11458748830269,-11.147820206197103,orange
-24.763530061034672,-7.7574727233596175,orange
-24.933412815992213,-10.957836008584914,orange
-24.657502772882715,-7.720412829007782,orange
-24.83668879087256,-7.630832730372626,orange
-25.53662933753847,-11.41486192399563,orange
-24.43519433720583,-7.59291479391071,orange
-24.66523152070718,-10.858810424996147,orange
-25.1230691284618,-11.157129224241302,orange
-24.299892847609634,-7.619611568352044,orange
-25.122854803819546,-11.591808534834954,orange
-24.34098976553809,-7.824742767791427,orange
-24.36163649169481,-7.682560489632622,orange
-25.262990983863062,-10.73804746516545,orange
-24.531710948448183,-7.8495651317440736,orange
-25.01258292084038,-10.917595672834434,orange
-25.275983998379836,-10.634545476457468,orange
-24.364251933143258,-7.691225693055391,orange
-25.104788053322245,-11.005010725772676,orange
-24.949280336189467,-7.564847589288233,orange
-24.54344670415538,-7.689722586789032,orange
-25.48318749203446,-11.221953645889652,orange
-24.387206732931602,-8.171605002662705,orange
-25.31206114760043,-11.495555596886849,orange
-25.381447887517655,-11.37436057739054,orange
-24.648473662088687,-7.848346583308144,orange
-25.558943915723354,-11.093181106685883,orange
-24.605941899850045,-7.859301735680008,orange
-24.42763997645785,-7.3773498453335735,orange
-25.640574344897026,-11.042048211769682,orange
-24.484977102748896,-7.467984113455472,orange
-25.42497516556746,-11.397172033891579,orange
-25.17209914367718,-11.29414448224641,orange
-24.693623018918252,-7.59712406692458,orange
-24.473177954994128,-10.882348379679256,orange
-24.577112994501576,-7.2898907259228976,orange
-24.314905630982913,-7.2104075994580175,orange
-25.22491598281279,-10.95804487064575,orange
-24.356571132238358,-7.659099812843708,orange
-24.91188037039359,-10.43093175012914,orange
-25.158079751844035,-10.443718991405524,orange
-24.35427616275796,-7.511591076137641,orange
-25.05509790062698,-10.046286818654089,orange
-24.563524639478903,-7.716607363240907,orange
-24.57991546841015,-7.907572990788838,orange
-24.73541885572792,-10.160416107568363,orange
-24.692209377617296,-7.2509582066844676,orange
-24.876428412231828,-10.455844472840024,orange
-25.211624127439194,-11.014643475597147,orange
-24.58617775897801,-7.70855445998184,orange
-25.14162199139526,-11.386592921609552,orange
-24.554265800940687,-7.435691159951522,orange
-24.504250149836885,-7.6648875807868055,orange
-25.234501182242788,-11.054745863158661,orange
-24.634936924077888,-7.527210246612297,orange
-25.024605845102784,-11.103498822233146,orange
-25.03259449191247,-10.668367235564387,orange
-24.92814194627703,-7.606100306872628,orange
-25.49726528938828,-11.051783580398913,orange
-24.61088143347807,-8.071838603989196,orange
-25.062136927843156,-7.98671132830937,orange
-24.412043276411232,-10.453135855040127,orange
-24.789624772867846,-7.766439031697762,orange
-24.602831808479266,-10.825408306597991,orange
-24.826910726671095,-10.147691566388511,orange
-24.385591550657477,-7.748078430363271,orange
-24.501088745612297,-9.464777320492097,orange
-24.283513611804636,-7.919036322405849,orange
-24.473833698349544,-7.843503941605154,orange
-24.814742640871625,-10.808734725051709,orange
-24.339729712589502,-7.7673743872376715,orange
-24.77614465096286,-9.558582083948066,orange
-24.480479119928923,-9.762971983046045,orange
-24.38508885244355,-7.656736946995176,orange
-24.292895910278418,-9.582299214711542,orange
-24.50667475231473,-7.674054922698354,orange
-24.528449022231733,-7.692478860738875,orange
-24.40187744470856,-9.32738210532415,orange
-24.253334830066635,-7.664087140721463,orange
-24.258177975422626,-9.132391358413212,orange
-24.193800056483255,-9.684466546413116,orange
-24.35447000357349,-7.925958832430746,orange
-24.090295361862296,-9.96521155363197,orange
-24.267101285167108,-7.723378255700223,orange
-24.297226600940277,-7.476103523293105,orange
-24.478090387425528,-9.641672967841192,orange
-24.68022775226479,-7.682263486300385,orange
-23.93998513050414,-9.66765946749627,orange
-24.610611693857134,-9.33914406036535,orange
-24.83174771636086,-7.607123461801288,orange
-24.522283166707535,-9.197364535928607,orange
-24.73930079127359,-7.428343058588226,orange
-24.950176701276803,-7.730910059426429,orange
-24.61258682646882,-10.022765603537895,orange
-24.4833261653901,-7.2929174730929445,orange
-24.324643922301426,-9.396306298442553,orange
-24.762380373836066,-9.597831529493597,orange
-24.46190226015713,-7.308551456319117,orange
-24.649598295388113,-9.562183725503576,orange
-24.610551634599492,-7.580318785950993,orange
-24.540776954454508,-7.875620720668746,orange
-24.734414565911536,-9.748466843419594,orange
-24.541707140031825,-7.841776522097943,orange
-24.381086160170508,-10.008710103540924,orange
-24.33538760743538,-9.96165680800895,orange
-24.91844608144779,-8.145127117146448,orange
-24.566279156626646,-10.045490665525918,orange
-24.60240369571921,-7.569102803787738,orange
-24.889431824271977,-7.926946073517472,orange
-24.49920686009117,-10.153693472374805,orange
